client_id,process_step,logons_6_mnth,calls_6_mnth,engagement_score,clnt_tenure_yr,clnt_age,gendr,num_accts,bal
6413727,1,8.0,5.0,14.0,14.0,56.5,M,2.0,593187.7200000001
9290030,1,8.0,5.0,14.0,28.0,67.5,M,4.0,6353000.43
6312949,1,8.0,5.0,14.0,13.0,67.5,M,2.0,1343284.52
6526971,1,8.0,5.0,14.0,6.0,65.0,M,2.0,53943.03999999999
506615,1,8.0,5.0,14.0,27.0,55.5,F,3.0,542176.58
318535,1,8.0,5.0,14.0,4.0,51.0,F,2.0,132416.39
928205,1,8.0,5.0,14.0,8.0,27.5,M,2.0,33566.66
9791397,1,8.0,5.0,14.0,10.0,30.5,M,3.0,118684.7
75033,1,8.0,5.0,14.0,10.0,69.5,M,2.0,105037.11
629429,1,8.0,5.0,14.0,23.0,46.0,F,2.0,30457.61
9293238,1,8.0,5.0,14.0,18.0,60.5,M,2.0,998917.48
9293672,1,8.0,5.0,14.0,8.0,49.5,F,3.0,1507656.7999999998
1127966,1,8.0,5.0,14.0,13.0,37.5,F,2.0,30587.18
6413572,1,8.0,5.0,14.0,6.0,71.5,M,2.0,69967.84
930347,1,8.0,5.0,14.0,13.0,52.5,M,2.0,156977.34000000003
509746,1,8.0,5.0,14.0,35.0,35.5,M,2.0,1003322.88
1304890,1,8.0,5.0,14.0,14.0,60.5,M,2.0,24848.79
9215453,1,8.0,5.0,14.0,14.0,69.0,M,3.0,704549.29
5974893,1,8.0,5.0,14.0,5.0,41.5,M,2.0,51719.4
9214189,1,8.0,5.0,14.0,15.0,59.5,M,2.0,105311.49
782609,1,8.0,5.0,14.0,22.0,51.5,F,4.0,130030.28
9946311,1,8.0,5.0,14.0,24.0,49.5,F,2.0,52076.42999999999
1118571,1,8.0,5.0,14.0,30.0,59.5,M,3.0,317070.04
1312532,1,8.0,5.0,14.0,20.0,60.5,M,2.0,49563.1
9308332,2,10.0,2.0,14.0,14.0,75.0,F,2.0,54384.0
184216,1,8.0,5.0,14.0,13.0,50.5,F,2.0,173285.46000000002
9784827,1,8.0,5.0,14.0,16.0,37.0,F,2.0,136171.09
1319306,1,8.0,5.0,14.0,14.0,67.5,F,2.0,221466.29
6219717,1,8.0,5.0,14.0,21.0,46.5,F,2.0,141434.25
9611031,1,8.0,5.0,14.0,10.0,33.0,M,2.0,236659.83
6309469,1,8.0,5.0,14.0,18.0,39.5,M,4.0,189968.0
111162,1,8.0,5.0,14.0,5.0,33.0,M,2.0,46694.66
809545,1,8.0,5.0,14.0,15.0,46.5,M,2.0,39567.15
104972,1,8.0,5.0,14.0,15.0,54.0,M,2.0,45897.02
9503630,1,8.0,5.0,14.0,14.0,49.5,M,2.0,115916.13
1170854,1,8.0,5.0,14.0,12.0,44.5,M,2.0,1040771.51
6024800,1,8.0,5.0,14.0,21.0,59.5,F,2.0,166388.90999999997
1170325,1,8.0,5.0,14.0,12.0,31.5,F,2.0,52715.35
818914,1,8.0,5.0,14.0,13.0,56.5,F,2.0,37781.94
9841027,1,8.0,5.0,14.0,23.0,52.5,M,3.0,247461.13
267391,1,8.0,5.0,14.0,13.0,59.5,M,2.0,31776.62
274476,1,8.0,5.0,14.0,13.0,55.5,M,3.0,40616.17999999999
275144,1,8.0,5.0,14.0,15.0,49.5,F,2.0,827006.38
6484938,1,8.0,5.0,14.0,18.0,27.5,F,2.0,74396.16
1163229,1,8.0,5.0,14.0,21.0,37.5,F,3.0,366835.83
279675,1,8.0,5.0,14.0,23.0,66.5,F,2.0,55646.28
622280,1,8.0,5.0,14.0,4.0,58.0,F,2.0,33666.05
511906,1,8.0,5.0,14.0,6.0,23.5,M,2.0,74598.78
89693,1,8.0,5.0,14.0,11.0,35.5,M,3.0,84456.48
911208,1,8.0,5.0,14.0,11.0,34.5,M,2.0,23953.68
624300,1,8.0,5.0,14.0,32.0,73.5,F,2.0,393060.69
287360,1,8.0,5.0,14.0,17.0,67.5,M,2.0,145555.78
9937888,1,8.0,5.0,14.0,10.0,27.0,F,3.0,99331.8
9824704,1,8.0,5.0,14.0,14.0,58.0,F,3.0,173862.40000000002
911666,1,8.0,5.0,14.0,12.0,32.5,M,2.0,33058.48
9812321,1,8.0,5.0,14.0,21.0,26.5,M,3.0,366630.09
5981867,1,8.0,5.0,14.0,15.0,61.5,F,2.0,157632.24
5820796,1,8.0,5.0,14.0,17.0,29.5,F,3.0,47081.32
302140,1,8.0,5.0,14.0,13.0,69.5,M,2.0,238266.66
6627715,1,8.0,5.0,14.0,23.0,63.0,M,2.0,51887.38
1291505,1,8.0,5.0,14.0,7.0,56.5,F,2.0,41930.55
9646410,1,8.0,5.0,14.0,19.0,43.5,F,3.0,135948.09
3193675,1,8.0,5.0,14.0,9.0,44.5,F,3.0,88509.12
1455127,1,8.0,5.0,14.0,17.0,50.5,M,4.0,709397.4400000001
5242320,1,8.0,5.0,14.0,4.0,23.5,F,2.0,31486.23
8397371,1,8.0,5.0,14.0,15.0,52.5,M,3.0,434608.79
7700073,1,8.0,5.0,14.0,17.0,46.0,M,2.0,91495.13
3959099,1,8.0,5.0,14.0,11.0,32.5,M,2.0,48712.08
8410550,1,8.0,5.0,14.0,7.0,60.5,F,2.0,83483.56
7018499,1,8.0,5.0,14.0,19.0,58.5,M,2.0,478446.31
7261620,1,8.0,5.0,14.0,5.0,55.5,M,3.0,63982.92
2708318,1,8.0,5.0,14.0,10.0,41.5,M,2.0,133825.81
2703469,2,10.0,2.0,14.0,7.0,66.5,M,2.0,864850.91
7015158,1,8.0,5.0,14.0,6.0,47.0,M,2.0,28786.82
7697566,1,8.0,5.0,14.0,14.0,62.0,M,3.0,232865.78
4749118,1,8.0,5.0,14.0,14.0,70.5,M,2.0,111220.9
7263864,1,8.0,5.0,14.0,14.0,31.5,M,2.0,76126.34
2680768,1,8.0,5.0,14.0,5.0,24.5,M,3.0,70674.9
2677902,1,8.0,5.0,14.0,12.0,43.5,M,2.0,343784.88
8656227,1,8.0,5.0,14.0,12.0,32.0,M,3.0,61067.48
2674184,1,8.0,5.0,14.0,13.0,49.5,F,4.0,185153.85
2669917,1,8.0,5.0,14.0,12.0,50.5,F,2.0,36364.88
2658940,1,8.0,5.0,14.0,14.0,57.5,M,2.0,43241.6
4743610,1,8.0,5.0,14.0,15.0,52.0,F,2.0,66934.57
2654965,1,8.0,5.0,14.0,12.0,30.5,F,2.0,107605.94
4742515,1,8.0,5.0,14.0,8.0,63.5,F,2.0,41630.53
7000141,1,8.0,5.0,14.0,21.0,54.5,M,3.0,271691.91
6998060,1,8.0,5.0,14.0,14.0,33.0,F,3.0,70557.5
7264575,1,8.0,5.0,14.0,30.0,61.5,M,3.0,149056.96
3990290,1,8.0,5.0,14.0,16.0,36.0,M,5.0,286666.24
3998906,1,8.0,5.0,14.0,21.0,51.5,M,4.0,2857221.76
8472274,1,8.0,5.0,14.0,10.0,32.5,M,2.0,72111.08
2606054,1,8.0,5.0,14.0,8.0,42.0,M,3.0,378427.15
3951235,1,8.0,5.0,14.0,12.0,41.5,M,4.0,273203.63
5222244,1,8.0,5.0,14.0,11.0,28.5,M,2.0,162373.61
5221147,1,8.0,5.0,14.0,15.0,71.5,F,3.0,144501.86
7702765,1,8.0,5.0,14.0,15.0,31.5,M,2.0,59093.34
3913635,1,8.0,5.0,14.0,9.0,66.0,F,2.0,676678.4600000001
2875466,1,8.0,5.0,14.0,24.0,52.0,F,4.0,227265.07
5175305,1,8.0,5.0,14.0,12.0,27.0,F,2.0,30753.12
5177025,1,8.0,5.0,14.0,9.0,28.5,M,2.0,27206.54
2870176,1,8.0,5.0,14.0,30.0,64.5,M,3.0,392019.3
7050904,1,8.0,5.0,14.0,17.0,35.5,F,2.0,103911.03
2854923,1,8.0,5.0,14.0,27.0,55.0,F,2.0,352627.03
8337723,1,8.0,5.0,14.0,29.0,61.5,M,4.0,3793339.35
7045297,2,10.0,2.0,14.0,10.0,51.0,M,2.0,44072.25
3924557,1,8.0,5.0,14.0,16.0,55.5,M,3.0,594120.12
8345546,1,8.0,5.0,14.0,14.0,28.5,M,2.0,28217.41
7043778,1,8.0,5.0,14.0,4.0,51.5,F,2.0,556483.75
2830224,2,10.0,2.0,14.0,23.0,26.5,M,2.0,66790.26999999999
3929171,1,8.0,5.0,14.0,19.0,40.0,M,2.0,121428.87
8378196,1,8.0,5.0,14.0,13.0,33.5,M,2.0,54645.4
2778172,1,8.0,5.0,14.0,11.0,57.5,M,2.0,75227.51
7029595,1,8.0,5.0,14.0,14.0,64.0,M,2.0,113405.16
5209844,1,8.0,5.0,14.0,24.0,57.5,F,2.0,73082.97
5210640,1,8.0,5.0,14.0,14.0,75.5,M,3.0,506821.6
4763992,1,8.0,5.0,14.0,8.0,23.5,M,3.0,61422.72
7706925,1,8.0,5.0,14.0,14.0,45.0,F,2.0,130610.31
2774078,1,8.0,5.0,14.0,13.0,53.5,F,2.0,23919.26
2768437,1,8.0,5.0,14.0,15.0,59.0,M,2.0,25426.54
2761960,1,8.0,5.0,14.0,10.0,44.5,F,2.0,30541.32
3946278,1,8.0,5.0,14.0,15.0,48.5,F,3.0,95921.48
4761169,1,8.0,5.0,14.0,8.0,59.5,M,2.0,169032.86
5217742,1,8.0,5.0,14.0,14.0,57.5,F,2.0,28487.31
6986759,1,8.0,5.0,14.0,12.0,32.5,M,2.0,51902.53999999999
5278597,1,8.0,5.0,14.0,30.0,53.5,M,3.0,220073.62
4003380,1,8.0,5.0,14.0,5.0,31.0,M,2.0,96620.35
4692937,1,8.0,5.0,14.0,34.0,55.5,F,2.0,83170.04999999999
4689536,1,8.0,5.0,14.0,13.0,34.5,F,2.0,42237.31
4689285,1,8.0,5.0,14.0,16.0,50.5,M,2.0,136500.91
2388335,1,8.0,5.0,14.0,19.0,39.5,M,3.0,84891.97
6917755,1,8.0,5.0,14.0,11.0,65.5,F,2.0,33880.52
8616361,1,8.0,5.0,14.0,10.0,28.5,F,2.0,90238.83
6915165,1,8.0,5.0,14.0,25.0,20.0,M,2.0,33628.35
2361582,1,8.0,5.0,14.0,12.0,52.0,F,3.0,58725.24
2356445,1,8.0,5.0,14.0,14.0,71.5,F,2.0,96687.93
4684538,1,8.0,5.0,14.0,18.0,67.5,M,2.0,318341.93
4683581,1,8.0,5.0,14.0,11.0,44.5,M,2.0,129295.01
4683202,1,8.0,5.0,14.0,33.0,66.0,F,2.0,46157.27
8624972,1,8.0,5.0,14.0,6.0,61.5,M,3.0,122205.54
4681687,1,8.0,5.0,14.0,22.0,55.0,M,2.0,592627.3200000001
2349517,1,8.0,5.0,14.0,20.0,57.0,F,2.0,29438.4
8626474,1,8.0,5.0,14.0,4.0,31.5,M,2.0,39852.72
8632580,1,8.0,5.0,14.0,8.0,43.0,M,2.0,30190.91
2341607,1,8.0,5.0,14.0,10.0,24.0,M,2.0,49278.85
6904228,1,8.0,5.0,14.0,21.0,51.0,M,3.0,115960.76
2337547,2,12.0,0.0,14.0,17.0,54.5,F,2.0,232510.81
8634409,1,8.0,5.0,14.0,16.0,24.5,M,2.0,27796.5
2331726,1,8.0,5.0,14.0,14.0,29.5,F,6.0,1109913.48
2330172,1,8.0,5.0,14.0,9.0,30.5,F,2.0,41470.62
5391853,1,8.0,5.0,14.0,9.0,53.5,M,2.0,90261.7
5399235,1,8.0,5.0,14.0,20.0,30.5,F,2.0,55851.73
6887181,1,8.0,5.0,14.0,12.0,39.5,M,3.0,47621.13
8653749,1,8.0,5.0,14.0,12.0,31.5,M,3.0,41045.1
5407463,1,8.0,5.0,14.0,9.0,68.0,F,2.0,392849.31
8593130,1,8.0,5.0,14.0,25.0,56.5,F,2.0,38119.5
4697196,1,8.0,5.0,14.0,14.0,19.5,M,3.0,58048.6
2594508,1,8.0,5.0,14.0,19.0,24.5,F,2.0,29469.46
6935393,1,8.0,5.0,14.0,22.0,47.5,F,4.0,155034.14
4732760,1,8.0,5.0,14.0,33.0,79.5,F,2.0,51828.12
2592191,1,8.0,5.0,14.0,17.0,43.5,M,4.0,504409.35
5283204,1,8.0,5.0,14.0,17.0,56.5,F,3.0,102334.18
7689597,1,8.0,5.0,14.0,13.0,50.0,M,2.0,127055.75
5286680,1,8.0,5.0,14.0,9.0,34.5,F,3.0,132833.77000000002
7273179,1,8.0,5.0,14.0,5.0,35.5,F,2.0,100767.78
2559205,1,8.0,5.0,14.0,27.0,34.5,M,4.0,595977.01
6972497,1,8.0,5.0,14.0,22.0,42.5,F,3.0,167341.62
4006955,1,8.0,5.0,14.0,23.0,69.0,M,2.0,471433.37
7684332,1,8.0,5.0,14.0,30.0,59.0,M,4.0,455799.2
2540907,1,8.0,5.0,14.0,21.0,65.5,M,3.0,167073.24
4010271,1,8.0,5.0,14.0,30.0,70.0,M,3.0,660162.55
2525328,1,8.0,5.0,14.0,13.0,41.5,F,3.0,122821.3
8528489,1,8.0,5.0,14.0,15.0,62.5,M,2.0,56981.11
8528827,1,8.0,5.0,14.0,10.0,28.5,F,4.0,105153.7
2516332,1,8.0,5.0,14.0,13.0,55.5,M,2.0,72583.34
5310914,1,8.0,5.0,14.0,12.0,45.5,M,2.0,37196.8
8533635,1,8.0,5.0,14.0,9.0,63.5,M,3.0,244895.74
8534176,1,8.0,5.0,14.0,16.0,67.5,M,2.0,256437.34000000003
2503558,1,8.0,5.0,14.0,14.0,63.5,F,2.0,27355.18
2501329,1,8.0,5.0,14.0,27.0,59.5,M,2.0,205616.42
7668738,1,8.0,5.0,14.0,10.0,40.5,F,3.0,136509.59
2463388,1,8.0,5.0,14.0,14.0,25.5,M,3.0,47710.17999999999
4051889,1,8.0,5.0,14.0,16.0,45.5,M,2.0,57882.46
8564541,1,8.0,5.0,14.0,8.0,63.0,M,2.0,88690.39
4070645,1,8.0,5.0,14.0,10.0,65.5,M,2.0,222876.63
4073402,1,8.0,5.0,14.0,15.0,38.5,M,3.0,357420.71
2900178,2,10.0,2.0,14.0,11.0,82.5,M,2.0,185803.43
8320528,1,8.0,5.0,14.0,15.0,53.0,F,3.0,141672.38
8320017,1,8.0,5.0,14.0,22.0,34.5,M,2.0,36001.899999999994
3367099,1,8.0,5.0,14.0,18.0,52.0,F,2.0,432637.47
7860120,1,8.0,5.0,14.0,12.0,29.5,M,3.0,76577.16
3362885,1,8.0,5.0,14.0,8.0,63.5,M,2.0,50051.17999999999
3361110,1,8.0,5.0,14.0,9.0,57.5,F,2.0,868268.61
8038190,1,8.0,5.0,14.0,14.0,66.0,F,2.0,27327.32
7850889,1,8.0,5.0,14.0,11.0,26.0,F,2.0,47330.06
3342333,1,8.0,5.0,14.0,9.0,22.5,F,2.0,50613.78999999999
7850573,1,8.0,5.0,14.0,15.0,88.0,M,2.0,82310.01
8061813,1,8.0,5.0,14.0,30.0,59.5,M,2.0,548289.74
4865249,2,10.0,2.0,14.0,13.0,36.5,M,2.0,182389.31
8062653,1,8.0,5.0,14.0,17.0,48.5,M,2.0,88245.45999999999
3303111,1,8.0,5.0,14.0,24.0,55.5,F,3.0,428812.9
3301388,1,8.0,5.0,14.0,26.0,60.5,F,2.0,178820.61
8072671,1,8.0,5.0,14.0,8.0,67.0,F,2.0,90858.31
8072681,1,8.0,5.0,14.0,5.0,31.5,M,3.0,39587.3
8077600,1,8.0,5.0,14.0,12.0,50.5,M,3.0,99803.66
3692882,1,8.0,5.0,14.0,21.0,38.5,M,3.0,513216.55
5019189,1,8.0,5.0,14.0,11.0,30.0,M,2.0,617217.2000000001
7146195,1,8.0,5.0,14.0,9.0,40.5,F,5.0,184917.41
3258217,1,8.0,5.0,14.0,24.0,43.5,F,2.0,94021.69
3719298,1,8.0,5.0,14.0,12.0,61.5,M,2.0,24216.18
3257006,1,8.0,5.0,14.0,10.0,69.5,F,3.0,87713.25
3255508,1,8.0,5.0,14.0,26.0,37.5,M,3.0,263146.2
7818968,1,8.0,5.0,14.0,10.0,49.5,M,2.0,58189.94
3235299,1,8.0,5.0,14.0,17.0,67.0,M,2.0,121002.22
4850336,1,8.0,5.0,14.0,17.0,44.5,M,2.0,318181.43
8110944,1,8.0,5.0,14.0,13.0,51.5,F,2.0,27351.01
3732922,1,8.0,5.0,14.0,14.0,57.0,M,2.0,125614.39
8034144,1,8.0,5.0,14.0,14.0,53.5,M,4.0,493342.07
7166510,1,8.0,5.0,14.0,25.0,57.5,M,2.0,527689.5
5042551,1,8.0,5.0,14.0,14.0,63.0,M,3.0,207009.84000000003
3385368,1,8.0,5.0,14.0,8.0,34.5,M,2.0,27318.66
3522919,1,8.0,5.0,14.0,10.0,62.0,F,2.0,230122.77
3519145,1,8.0,5.0,14.0,14.0,50.0,M,2.0,35242.09
3580891,1,8.0,5.0,14.0,27.0,66.5,M,2.0,25443.77
3516520,1,8.0,5.0,14.0,15.0,58.5,F,2.0,91043.53
3597322,2,10.0,2.0,14.0,9.0,36.5,M,2.0,47862.61
3505821,1,8.0,5.0,14.0,8.0,54.5,M,2.0,56606.8
7977061,1,8.0,5.0,14.0,11.0,55.5,M,2.0,174486.28999999998
7900829,1,8.0,5.0,14.0,17.0,41.5,M,2.0,25109.91
3607018,1,8.0,5.0,14.0,9.0,44.5,F,2.0,87769.44
3460509,1,8.0,5.0,14.0,9.0,68.0,M,3.0,925366.63
3457331,1,8.0,5.0,14.0,13.0,32.5,M,3.0,36806.91
3629058,1,8.0,5.0,14.0,15.0,24.5,M,2.0,106557.48
4897073,1,8.0,5.0,14.0,21.0,67.5,M,2.0,723100.04
3451908,1,8.0,5.0,14.0,6.0,64.5,M,2.0,30327.96
4963144,1,8.0,5.0,14.0,24.0,49.0,F,2.0,461338.95
3439492,1,8.0,5.0,14.0,23.0,43.5,F,2.0,38264.07
3426724,1,8.0,5.0,14.0,10.0,28.5,M,3.0,40757.24
7882750,1,8.0,5.0,14.0,12.0,35.5,F,3.0,143004.13
4968273,1,8.0,5.0,14.0,14.0,33.0,F,2.0,60092.18
4969168,1,8.0,5.0,14.0,11.0,40.5,M,2.0,41333.14
3417295,1,8.0,5.0,14.0,16.0,55.0,F,3.0,82425.95999999999
4977043,1,8.0,5.0,14.0,18.0,30.5,F,2.0,150631.87
3407812,1,8.0,5.0,14.0,18.0,39.5,M,2.0,134991.57
3391934,1,8.0,5.0,14.0,21.0,57.0,F,2.0,47274.67999999999
3390281,1,8.0,5.0,14.0,21.0,69.0,M,3.0,87657.36
3388462,1,8.0,5.0,14.0,5.0,66.5,F,2.0,111566.5
8024390,1,8.0,5.0,14.0,29.0,29.5,F,3.0,109186.06
8122368,1,8.0,5.0,14.0,14.0,60.5,M,2.0,105048.52
5044281,1,8.0,5.0,14.0,17.0,42.5,F,2.0,596959.76
2905655,1,8.0,5.0,14.0,11.0,44.5,F,4.0,1517236.84
3815171,1,8.0,5.0,14.0,13.0,30.0,M,2.0,97693.21
3061491,1,8.0,5.0,14.0,22.0,78.5,M,2.0,138355.71
3049293,1,8.0,5.0,14.0,11.0,54.0,M,2.0,61047.32
3040729,1,8.0,5.0,14.0,22.0,44.5,M,3.0,79347.04999999999
7093388,1,8.0,5.0,14.0,14.0,60.5,F,2.0,48032.71
7092079,1,8.0,5.0,14.0,7.0,27.5,M,2.0,52816.09
8215625,1,8.0,5.0,14.0,7.0,54.5,M,2.0,122444.0
3828521,1,8.0,5.0,14.0,23.0,50.5,F,2.0,40718.94
3835687,1,8.0,5.0,14.0,14.0,57.0,M,2.0,28164.74
5125145,1,8.0,5.0,14.0,13.0,60.0,M,2.0,313298.5
7767184,1,8.0,5.0,14.0,16.0,61.5,M,3.0,65839.68
7078739,1,8.0,5.0,14.0,12.0,30.0,M,2.0,86749.88
4796189,1,8.0,5.0,14.0,13.0,49.5,F,2.0,54982.78999999999
7762392,1,8.0,5.0,14.0,13.0,29.5,F,2.0,42229.03999999999
2976361,1,8.0,5.0,14.0,12.0,62.5,F,2.0,69201.01
7071589,1,8.0,5.0,14.0,26.0,61.5,M,3.0,1745098.89
8256871,1,8.0,5.0,14.0,12.0,39.5,M,2.0,393833.24
5135096,1,8.0,5.0,14.0,15.0,40.5,M,2.0,29750.48
4788508,1,8.0,5.0,14.0,12.0,30.0,M,2.0,31870.79
2955767,1,8.0,5.0,14.0,16.0,71.5,F,2.0,78066.11
2946784,1,8.0,5.0,14.0,24.0,45.0,M,2.0,117145.19
5144063,1,8.0,5.0,14.0,9.0,31.5,F,2.0,62169.13
8285322,1,8.0,5.0,14.0,16.0,58.0,M,2.0,132881.49
5153749,1,8.0,5.0,14.0,13.0,51.0,M,2.0,30248.72
8296643,1,8.0,5.0,14.0,15.0,57.5,F,2.0,71678.42
2911997,1,8.0,5.0,14.0,21.0,44.0,M,3.0,46887.46
7242210,1,8.0,5.0,14.0,13.0,30.5,F,4.0,194390.04
8317305,1,8.0,5.0,14.0,15.0,34.5,F,4.0,287694.07
7094844,1,8.0,5.0,14.0,24.0,75.0,M,3.0,384042.73
7095531,1,8.0,5.0,14.0,9.0,63.5,F,2.0,29084.85
3733482,1,8.0,5.0,14.0,9.0,47.5,M,3.0,311970.62
3813353,1,8.0,5.0,14.0,16.0,44.5,M,2.0,26876.21
3203251,1,8.0,5.0,14.0,8.0,23.5,M,3.0,79377.6
6348683,1,8.0,5.0,14.0,18.0,48.5,F,2.0,132849.81
3741118,1,8.0,5.0,14.0,20.0,61.5,F,3.0,41242.26
8125772,1,8.0,5.0,14.0,30.0,66.5,F,2.0,537545.9400000001
3749450,1,8.0,5.0,14.0,12.0,36.5,F,5.0,124750.54
3172746,1,8.0,5.0,14.0,15.0,48.5,F,3.0,104267.92
7121162,1,8.0,5.0,14.0,12.0,49.5,M,2.0,127592.14
3159251,1,8.0,5.0,14.0,29.0,69.5,F,2.0,137830.66
3149064,1,8.0,5.0,14.0,24.0,61.5,F,3.0,204248.99
3759800,1,8.0,5.0,14.0,8.0,40.0,M,2.0,201295.64
4835770,1,8.0,5.0,14.0,8.0,43.0,M,2.0,78499.28
7804078,1,8.0,5.0,14.0,25.0,63.0,M,2.0,29665.84
5075310,1,8.0,5.0,14.0,22.0,67.0,F,4.0,472583.77
3132053,1,8.0,5.0,14.0,23.0,67.5,F,2.0,117477.24
3109965,1,8.0,5.0,14.0,16.0,61.5,M,3.0,102651.12
8157088,1,8.0,5.0,14.0,15.0,41.5,F,2.0,101972.14
8158599,1,8.0,5.0,14.0,15.0,44.5,M,2.0,26956.06
3103634,1,8.0,5.0,14.0,16.0,58.0,F,2.0,478680.88
5090935,1,8.0,5.0,14.0,21.0,63.5,M,3.0,28084.45
3101605,1,8.0,5.0,14.0,11.0,24.5,M,2.0,36018.149999999994
8164547,1,8.0,5.0,14.0,10.0,43.0,M,4.0,607976.04
3085019,1,8.0,5.0,14.0,16.0,67.5,F,2.0,49404.46
3784224,1,8.0,5.0,14.0,23.0,73.0,M,3.0,224595.68
5098851,1,8.0,5.0,14.0,7.0,25.0,F,3.0,30734.92
3787817,1,8.0,5.0,14.0,15.0,37.0,F,2.0,23893.11
3803353,1,8.0,5.0,14.0,20.0,73.5,M,3.0,86337.68
5101988,1,8.0,5.0,14.0,13.0,62.5,M,3.0,105276.08
2286758,1,8.0,5.0,14.0,7.0,38.5,F,2.0,47939.37
7293469,1,8.0,5.0,14.0,12.0,40.5,M,4.0,127189.85
4916541,1,8.0,5.0,14.0,34.0,70.5,F,2.0,463364.38
4604034,1,8.0,5.0,14.0,17.0,44.5,F,2.0,100539.11
4611974,1,8.0,5.0,14.0,11.0,38.5,M,2.0,163335.37
7332645,1,8.0,5.0,14.0,13.0,40.0,F,3.0,201150.42
5553120,1,8.0,5.0,14.0,15.0,46.0,F,2.0,115509.14
1939607,1,8.0,5.0,14.0,13.0,62.5,M,4.0,701937.28
1938523,1,8.0,5.0,14.0,20.0,48.5,M,4.0,705167.2300000001
1598429,1,8.0,5.0,14.0,26.0,61.5,F,3.0,118442.92
4475862,1,8.0,5.0,14.0,10.0,53.0,M,2.0,212291.17
8895060,1,8.0,5.0,14.0,5.0,65.5,M,2.0,64219.52
4292744,1,8.0,5.0,14.0,16.0,44.0,F,3.0,66330.54999999999
5704193,2,10.0,2.0,14.0,14.0,65.0,M,2.0,166481.36
1931619,1,8.0,5.0,14.0,14.0,24.5,M,2.0,33797.13
7528170,1,8.0,5.0,14.0,13.0,45.5,F,2.0,177944.09000000003
8897853,1,8.0,5.0,14.0,13.0,73.5,M,2.0,109942.52
7333942,1,8.0,5.0,14.0,5.0,33.5,M,2.0,86297.9
8902724,1,8.0,5.0,14.0,15.0,35.0,F,2.0,79175.82
5562982,1,8.0,5.0,14.0,15.0,30.5,M,3.0,136028.52000000002
1916748,1,8.0,5.0,14.0,13.0,28.5,M,3.0,171462.56
8911940,1,8.0,5.0,14.0,23.0,54.5,M,3.0,1000654.64
1897580,1,8.0,5.0,14.0,26.0,60.5,F,6.0,401052.12
1607526,1,8.0,5.0,14.0,15.0,49.5,M,3.0,1063685.2
5702482,1,8.0,5.0,14.0,8.0,58.0,F,2.0,79666.16
7506131,1,8.0,5.0,14.0,10.0,72.5,F,2.0,281616.58
1949458,1,8.0,5.0,14.0,8.0,49.5,M,2.0,83865.68
5549673,1,8.0,5.0,14.0,10.0,60.0,M,2.0,50242.36
1608489,1,8.0,5.0,14.0,22.0,61.5,F,2.0,32587.25
1585633,1,8.0,5.0,14.0,2.0,23.0,M,4.0,110206.75
5714912,1,8.0,5.0,14.0,4.0,66.0,F,2.0,111659.67
5512076,1,8.0,5.0,14.0,17.0,47.5,M,3.0,112004.03
8812623,1,8.0,5.0,14.0,28.0,26.0,M,2.0,78838.4
4234106,1,8.0,5.0,14.0,9.0,46.0,M,4.0,195016.05
7544001,1,8.0,5.0,14.0,13.0,46.5,M,2.0,31636.83
5518388,1,8.0,5.0,14.0,25.0,22.5,M,3.0,52776.77
2018953,1,8.0,5.0,14.0,9.0,34.5,M,2.0,27786.48
1580440,1,8.0,5.0,14.0,40.0,66.0,M,3.0,290571.83
4243629,1,8.0,5.0,14.0,14.0,32.0,F,2.0,43291.91
8835231,1,8.0,5.0,14.0,23.0,83.5,F,2.0,143099.18
4633944,1,8.0,5.0,14.0,13.0,63.5,M,3.0,301327.37
4263918,1,8.0,5.0,14.0,12.0,55.5,M,4.0,340885.49
7394414,1,8.0,5.0,14.0,16.0,71.5,M,2.0,97874.44
7427307,1,8.0,5.0,14.0,4.0,34.0,F,2.0,218147.76
5709624,1,8.0,5.0,14.0,17.0,69.5,M,3.0,182884.9
5542798,1,8.0,5.0,14.0,9.0,56.5,M,2.0,79888.68
1974302,1,8.0,5.0,14.0,13.0,37.0,M,4.0,911771.29
7541202,1,8.0,5.0,14.0,13.0,41.0,M,2.0,74760.16
4252147,1,8.0,5.0,14.0,20.0,50.5,F,3.0,220185.16
1963096,1,8.0,5.0,14.0,15.0,59.0,M,2.0,28392.12
7530822,1,8.0,5.0,14.0,16.0,55.5,F,2.0,55888.26
1950444,1,8.0,5.0,14.0,12.0,42.0,M,3.0,717290.88
1880255,1,8.0,5.0,14.0,27.0,73.5,F,3.0,40634.49
7497330,1,8.0,5.0,14.0,23.0,52.5,M,4.0,1023406.92
4639855,1,8.0,5.0,14.0,14.0,31.0,M,3.0,91474.02
4564157,1,8.0,5.0,14.0,13.0,74.5,M,3.0,1064559.64
4550878,1,8.0,5.0,14.0,16.0,81.5,M,2.0,184904.55
4582095,1,8.0,5.0,14.0,13.0,41.5,M,2.0,95128.36
4361106,1,8.0,5.0,14.0,12.0,60.5,M,2.0,40017.13
7459993,1,8.0,5.0,14.0,33.0,72.0,M,3.0,72632.85
8989715,1,8.0,5.0,14.0,13.0,43.5,M,3.0,39854.94
4385285,1,8.0,5.0,14.0,12.0,51.5,M,2.0,62995.14
4550885,1,8.0,5.0,14.0,12.0,61.5,M,2.0,169559.27999999997
5676428,1,8.0,5.0,14.0,6.0,54.5,F,3.0,202307.12
